GPSTime,Left T2C (deg C),Left NG (%),Left IGV (deg)
9/26/2011 12:25,27.84109,67.48696,56.56953
9/26/2011 12:25,27.79187,67.44872,56.63992
9/26/2011 12:25,27.79187,67.48696,56.62311
9/26/2011 12:25,27.81812,67.44872,56.63707
9/26/2011 12:25,27.81812,67.48696,56.59688
9/26/2011 12:25,27.83997,67.44872,56.55869
9/26/2011 12:25,27.83997,67.48696,56.57027
9/26/2011 12:25,28.00391,67.41053,56.60118
9/26/2011 12:25,28.00391,67.48696,56.62896
9/26/2011 12:25,28.00766,67.41053,56.6316
9/26/2011 12:25,28.00766,67.48696,56.6456
9/26/2011 12:25,27.90494,67.48696,56.56007
9/26/2011 12:25,27.90494,67.44872,56.61982
9/26/2011 12:25,27.96518,67.41053,56.62837
9/26/2011 12:25,27.96518,67.41053,56.54635
9/26/2011 12:25,27.87115,67.52524,56.59104
9/26/2011 12:25,27.87115,67.44872,56.55256
9/26/2011 12:25,27.86307,67.44872,56.57285
9/26/2011 12:25,27.86307,67.41053,56.56084
9/26/2011 12:25,27.88916,67.44872,56.5965
9/26/2011 12:25,27.88916,67.44872,56.50706
9/26/2011 12:25,27.74802,67.41053,56.60584
9/26/2011 12:25,27.74802,67.41053,56.55096
9/26/2011 12:25,27.85315,67.33427,56.56133
9/26/2011 12:25,27.85315,67.52524,56.63128
9/26/2011 12:25,27.85809,67.48696,56.55554
9/26/2011 12:25,27.85809,67.48696,56.53399
9/26/2011 12:25,28.73291,67.41053,56.48145
9/26/2011 12:25,28.73291,67.41053,56.66802
9/26/2011 12:25,29.70084,67.37238,56.60514
9/26/2011 12:25,29.70084,67.41053,56.66859
9/26/2011 12:25,29.22791,67.44872,56.54049
9/26/2011 12:25,29.22791,67.44872,56.50255
9/26/2011 12:25,28.92932,67.41053,56.4943
9/26/2011 12:25,28.92932,67.52524,56.4575
9/26/2011 12:25,29.07846,67.44872,56.43371
9/26/2011 12:25,29.07846,67.37238,56.54107
9/26/2011 12:25,29.05011,67.44872,56.62306
9/26/2011 12:25,29.05011,67.44872,56.59061
9/26/2011 12:25,28.72882,67.48696,56.6103
9/26/2011 12:25,28.72882,67.41053,56.50778
9/26/2011 12:25,28.4704,67.44872,56.53868
9/26/2011 12:25,28.4704,67.41053,56.52603
9/26/2011 12:25,28.2652,67.48696,56.43229
9/26/2011 12:25,28.2652,67.41053,56.41468
9/26/2011 12:25,28.07471,67.41053,56.38491
9/26/2011 12:25,28.07471,67.44872,56.41166
9/26/2011 12:25,27.92111,67.44872,56.45685
9/26/2011 12:25,27.92111,67.44872,56.43029
9/26/2011 12:25,27.97058,67.44872,56.46256
9/26/2011 12:26,27.97058,67.44872,56.45411
9/26/2011 12:26,28.49988,67.44872,56.5154
9/26/2011 12:26,28.49988,67.48696,56.57492
9/26/2011 12:26,28.42505,67.48696,56.52896
9/26/2011 12:26,28.42505,67.41053,56.55581
9/26/2011 12:26,28.17194,67.41053,56.63106
9/26/2011 12:26,28.17194,67.48696,56.57574
9/26/2011 12:26,28.008,67.44872,56.51374
9/26/2011 12:26,28.008,67.48696,56.49075
9/26/2011 12:26,27.78906,67.48696,56.42391
9/26/2011 12:26,27.78906,67.44872,56.43366
9/26/2011 12:26,27.64246,67.44872,56.4767
9/26/2011 12:26,27.64246,67.41053,56.50521
9/26/2011 12:26,27.64505,67.44872,56.47725
9/26/2011 12:26,27.64505,67.41053,56.48209
9/26/2011 12:26,27.5936,67.44872,56.47472
9/26/2011 12:26,27.5936,67.44872,56.51161
9/26/2011 12:26,27.76648,67.41053,56.5069
9/26/2011 12:26,27.76648,67.44872,56.5113
9/26/2011 12:26,28.61328,67.48696,56.51046
9/26/2011 12:26,28.61328,67.41053,56.5852
9/26/2011 12:26,31.00433,67.44872,56.6444
9/26/2011 12:26,31.00433,67.52524,56.67387
9/26/2011 12:26,31.89667,67.44872,56.67178
9/26/2011 12:26,31.89667,67.44872,56.72208
9/26/2011 12:26,31.45386,67.48696,56.65442
9/26/2011 12:26,31.45386,67.48696,56.55137
9/26/2011 12:26,30.32684,67.48696,56.50416
9/26/2011 12:26,30.32684,67.48696,56.43511
9/26/2011 12:26,29.26776,67.44872,56.45254
9/26/2011 12:26,29.26776,67.48696,56.4135
9/26/2011 12:26,28.61462,67.44872,56.39354
9/26/2011 12:26,28.61462,67.48696,56.42455
9/26/2011 12:26,28.27161,67.41053,56.48926
9/26/2011 12:26,28.27161,67.41053,56.54541
9/26/2011 12:26,28.19318,67.48696,56.53117
9/26/2011 12:26,28.19318,67.41053,56.54746
9/26/2011 12:26,28.81705,67.44872,56.53275
9/26/2011 12:26,28.81705,67.41053,56.57061
9/26/2011 12:26,28.71542,67.41053,56.53252
9/26/2011 12:26,28.71542,67.44872,56.52464
9/26/2011 12:26,28.34888,67.44872,56.5263
9/26/2011 12:26,28.34888,67.44872,56.41827
9/26/2011 12:26,28.23016,67.44872,56.39935
9/26/2011 12:26,28.23016,67.44872,56.37432
9/26/2011 12:26,28.06918,67.44872,56.41322
9/26/2011 12:26,28.06918,67.44872,56.43068
9/26/2011 12:26,27.94739,67.41053,56.35838
9/26/2011 12:26,27.94739,67.44872,56.42953
9/26/2011 12:26,28.37924,67.48696,56.45724
9/26/2011 12:26,28.37924,67.48696,56.49776
9/26/2011 12:26,28.33142,67.41053,56.51878
9/26/2011 12:26,28.33142,67.44872,56.5538
9/26/2011 12:26,28.17517,67.41053,56.57882
9/26/2011 12:26,28.17517,67.44872,56.53321
9/26/2011 12:26,28.16916,67.44872,56.51954
9/26/2011 12:26,28.16916,67.41053,56.55592
9/26/2011 12:26,28.1835,67.44872,56.48542
9/26/2011 12:27,28.1835,67.29621,56.46036
9/26/2011 12:27,28.04315,67.48696,56.58725
9/26/2011 12:27,28.04315,68.65456,55.30532
9/26/2011 12:27,27.99606,65.05301,56.71716
9/26/2011 12:27,27.99606,63.96937,57.77157
9/26/2011 12:27,27.7388,64.24554,57.76139
9/26/2011 12:27,27.7388,64.38453,57.60359
9/26/2011 12:27,27.59924,64.38453,57.68672
9/26/2011 12:27,27.59924,64.38453,57.62735
9/26/2011 12:27,27.35687,64.31496,57.69008
9/26/2011 12:27,27.35687,64.31496,57.81128
9/26/2011 12:27,27.27628,64.34973,57.81155
9/26/2011 12:27,27.27628,64.34973,57.80855
9/26/2011 12:27,27.90738,64.45425,57.81706
9/26/2011 12:27,27.90738,64.59414,57.8299
9/26/2011 12:27,28.59125,64.59414,57.74161
9/26/2011 12:27,28.59125,64.55911,57.6368
9/26/2011 12:27,28.04498,64.52412,57.6944
9/26/2011 12:27,28.04498,64.45425,57.70044
9/26/2011 12:27,27.83737,64.38453,57.66137
9/26/2011 12:27,27.83737,64.48917,57.73416
9/26/2011 12:27,27.57547,64.45425,57.7701
9/26/2011 12:27,27.57547,64.41937,57.7347
9/26/2011 12:27,27.35312,64.41937,57.76817
9/26/2011 12:27,27.35312,64.38453,57.77371
9/26/2011 12:27,27.24152,64.41937,57.81652
9/26/2011 12:27,27.24152,64.38453,57.80414
9/26/2011 12:27,27.41287,64.38453,57.79851
9/26/2011 12:27,27.41287,64.34973,57.78843
9/26/2011 12:27,27.97278,64.31496,57.79182
9/26/2011 12:27,27.97278,64.38453,57.75512
9/26/2011 12:27,27.85815,64.38453,57.73637
9/26/2011 12:27,27.85815,64.41937,57.72748
9/26/2011 12:27,27.97192,64.38453,57.70404
9/26/2011 12:27,27.97192,64.41937,57.7563
9/26/2011 12:27,28.50589,64.41937,57.79922
9/26/2011 12:27,28.50589,64.45425,57.76395
9/26/2011 12:27,28.62482,64.45425,57.75824
9/26/2011 12:27,28.62482,64.48917,57.83136
9/26/2011 12:27,29.04532,64.45425,57.80198
9/26/2011 12:27,29.04532,64.48917,57.82368
9/26/2011 12:27,28.978,64.55911,57.69302
9/26/2011 12:27,28.978,64.45425,57.68181
9/26/2011 12:27,28.38477,64.48917,57.76408
9/26/2011 12:27,28.38477,64.48917,57.76994
9/26/2011 12:27,28.25018,64.38453,57.80344
9/26/2011 12:27,28.25018,64.41937,57.74786
9/26/2011 12:27,28.04849,64.45425,57.8075
9/26/2011 12:27,28.04849,64.38453,57.83001
9/26/2011 12:27,27.93182,64.41937,57.79237
9/26/2011 12:27,27.93182,64.41937,57.83511
9/26/2011 12:27,27.80676,64.38453,57.7846
9/26/2011 12:27,27.80676,64.41937,57.74723
9/26/2011 12:27,28.34244,64.48917,57.75717
9/26/2011 12:27,28.34244,64.45425,57.8201
9/26/2011 12:27,28.30481,64.45425,57.79514
9/26/2011 12:27,28.30481,64.41937,57.76736
9/26/2011 12:27,27.98438,64.38453,57.79877
9/26/2011 12:28,27.98438,64.38453,57.79387
9/26/2011 12:28,27.81024,64.38453,57.85526
9/26/2011 12:28,27.81024,64.38453,57.82247
9/26/2011 12:28,27.61362,64.41937,57.72974
9/26/2011 12:28,27.61362,64.41937,57.78349
9/26/2011 12:28,27.50125,64.34973,57.74585
9/26/2011 12:28,27.50125,64.38453,57.73298
9/26/2011 12:28,27.36078,64.34973,57.76814
9/26/2011 12:28,27.36078,64.41937,57.74143
9/26/2011 12:28,27.3833,64.34973,57.69282
9/26/2011 12:28,27.3833,64.34973,57.72242
9/26/2011 12:28,27.71762,64.38453,57.81497
9/26/2011 12:28,27.71762,64.41937,57.82451
9/26/2011 12:28,27.78436,64.41937,57.8149
9/26/2011 12:28,27.78436,64.38453,57.8531
9/26/2011 12:28,27.5842,64.34973,57.7967
9/26/2011 12:28,27.5842,64.34973,57.84413
9/26/2011 12:28,27.40521,64.38453,57.75444
9/26/2011 12:28,27.40521,64.34973,57.83516
9/26/2011 12:28,27.28757,64.31496,57.78977
9/26/2011 12:28,27.28757,64.31496,57.72837
9/26/2011 12:28,27.15094,64.31496,57.66082
9/26/2011 12:28,27.15094,64.34973,57.70715
9/26/2011 12:28,27.04855,64.34973,57.66393
9/26/2011 12:28,27.04855,64.31496,57.64949
9/26/2011 12:28,27.01953,64.28024,57.66071
9/26/2011 12:28,27.01953,64.41937,57.66398
9/26/2011 12:28,27.05115,64.31496,57.74817
9/26/2011 12:28,27.05115,64.28024,57.72206
9/26/2011 12:28,26.9978,64.34973,57.72357
9/26/2011 12:28,26.9978,64.31496,57.72093
9/26/2011 12:28,26.94113,64.28024,57.7653
9/26/2011 12:28,26.94113,64.21089,57.78376
9/26/2011 12:28,26.88501,64.31496,57.7434
9/26/2011 12:28,26.88501,64.31496,57.7445
9/26/2011 12:28,26.96341,64.31496,57.78848
9/26/2011 12:28,26.96341,64.31496,57.76326
9/26/2011 12:28,27.14423,64.31496,57.8113
9/26/2011 12:28,27.14423,64.34973,57.78168
9/26/2011 12:28,27.15994,64.31496,57.72634
9/26/2011 12:28,27.15994,64.34973,57.74313
9/26/2011 12:28,27.08826,64.38453,57.73413
9/26/2011 12:28,27.08826,64.34973,57.82391
9/26/2011 12:28,27.13419,64.38453,57.80948
9/26/2011 12:28,27.13419,64.38453,57.72527
9/26/2011 12:28,27.0665,64.28024,57.77036
9/26/2011 12:28,27.0665,64.31496,57.6853
9/26/2011 12:28,27.08136,64.31496,57.71313
9/26/2011 12:28,27.08136,64.24554,57.74806
9/26/2011 12:28,27.04474,64.34973,57.72057
9/26/2011 12:28,27.04474,64.31496,57.69732
9/26/2011 12:28,27.16541,64.34973,57.74928
9/26/2011 12:28,27.16541,64.34973,57.66932
9/26/2011 12:28,27.22888,64.31496,57.75004
9/26/2011 12:28,27.22888,64.31496,57.74485
9/26/2011 12:28,27.12122,64.34973,57.73574
9/26/2011 12:28,27.12122,64.31496,57.76075
9/26/2011 12:28,27.18964,64.31496,57.70193
9/26/2011 12:29,27.18964,64.34973,57.72482
9/26/2011 12:29,27.18497,64.34973,57.71703
9/26/2011 12:29,27.18497,64.24554,57.72828
9/26/2011 12:29,27.21414,64.34973,57.75389
9/26/2011 12:29,27.21414,64.28024,57.76947
9/26/2011 12:29,27.24277,64.34973,57.68494
9/26/2011 12:29,27.24277,64.31496,57.69784
9/26/2011 12:29,27.31253,64.34973,57.72805
9/26/2011 12:29,27.31253,64.31496,57.76126
9/26/2011 12:29,27.59549,64.28024,57.73586
9/26/2011 12:29,27.59549,64.34973,57.80137
9/26/2011 12:29,27.43283,64.38453,57.74432
9/26/2011 12:29,27.43283,64.38453,57.73794
9/26/2011 12:29,27.56143,64.38453,57.73037
9/26/2011 12:29,27.56143,64.34973,57.74044
9/26/2011 12:29,27.5542,64.38453,57.74442
9/26/2011 12:29,27.5542,64.41937,57.73595
9/26/2011 12:29,27.45239,64.41937,57.69927
9/26/2011 12:29,27.45239,64.38453,57.74525
9/26/2011 12:29,27.82428,64.38453,57.77657
9/26/2011 12:29,27.82428,64.41937,57.73318
9/26/2011 12:29,28.26141,64.41937,57.79276
9/26/2011 12:29,28.26141,64.45425,57.77366
9/26/2011 12:29,28.18646,64.41937,57.80953
9/26/2011 12:29,28.18646,64.41937,57.78943
9/26/2011 12:29,27.89359,64.38453,57.79936
9/26/2011 12:29,27.89359,64.38453,57.76055
9/26/2011 12:29,27.79001,64.38453,57.76068
9/26/2011 12:29,27.79001,64.28024,57.7131
9/26/2011 12:29,27.6608,64.41937,57.67209
9/26/2011 12:29,27.6608,64.38453,57.68524
9/26/2011 12:29,27.46497,64.34973,57.69354
9/26/2011 12:29,27.46497,64.38453,57.70583
9/26/2011 12:29,27.40335,64.38453,57.68511
9/26/2011 12:29,27.40335,64.41937,57.70664
9/26/2011 12:29,27.35193,64.31496,57.73574
9/26/2011 12:29,27.35193,64.31496,57.71306
9/26/2011 12:29,27.19357,64.34973,57.68951
9/26/2011 12:29,27.19357,64.31496,57.68458
9/26/2011 12:29,26.98862,64.28024,57.6821
9/26/2011 12:29,26.98862,64.34973,57.72472
9/26/2011 12:29,27.00775,64.31496,57.71616
9/26/2011 12:29,27.00775,64.28024,57.73095
9/26/2011 12:29,27.03613,64.31496,57.74413
9/26/2011 12:29,27.03613,64.38453,57.69524
9/26/2011 12:29,26.93591,64.38453,57.67317
9/26/2011 12:29,26.93591,64.34973,57.72618
9/26/2011 12:29,27.05423,64.31496,57.7652
9/26/2011 12:29,27.05423,64.28024,57.73975
9/26/2011 12:29,27.09863,64.38453,57.75235
9/26/2011 12:29,27.09863,64.31496,57.78974
9/26/2011 12:29,27.17334,64.34973,57.76871
9/26/2011 12:29,27.17334,64.34973,57.75936
9/26/2011 12:29,27.0473,64.31496,57.76088
9/26/2011 12:29,27.0473,64.34973,57.74535
9/26/2011 12:29,27.00879,64.34973,57.72754
9/26/2011 12:29,27.00879,64.31496,57.72592
9/26/2011 12:30,26.99551,64.31496,57.75186
9/26/2011 12:30,26.99551,64.28024,57.67748
9/26/2011 12:30,27.04337,64.28024,57.72461
9/26/2011 12:30,27.04337,64.31496,57.65727
9/26/2011 12:30,27.02795,64.28024,57.62898
9/26/2011 12:30,27.02795,64.31496,57.65901
9/26/2011 12:30,26.91663,64.28024,57.72197
9/26/2011 12:30,26.91663,64.24554,57.71984
9/26/2011 12:30,27.04907,64.31496,57.71965
9/26/2011 12:30,27.04907,64.31496,57.65079
9/26/2011 12:30,27.05701,64.28024,57.61332
9/26/2011 12:30,27.05701,64.28024,57.66272
9/26/2011 12:30,27.04044,64.31496,57.70648
9/26/2011 12:30,27.04044,64.34973,57.68414
9/26/2011 12:30,27.08063,64.28024,57.73876
9/26/2011 12:30,27.08063,64.28024,57.71806
9/26/2011 12:30,27.01505,64.28024,57.70909
9/26/2011 12:30,27.01505,64.31496,57.70165
9/26/2011 12:30,26.96997,64.31496,57.72187
9/26/2011 12:30,26.96997,64.28024,57.66785
9/26/2011 12:30,27.09415,64.31496,57.7361
9/26/2011 12:30,27.09415,64.34973,57.73145
9/26/2011 12:30,27.08411,64.31496,57.68824
9/26/2011 12:30,27.08411,64.28024,57.66106
9/26/2011 12:30,26.95215,64.34973,57.69669
9/26/2011 12:30,26.95215,64.34973,57.61272
9/26/2011 12:30,26.8624,64.28024,57.61961
9/26/2011 12:30,26.8624,64.28024,57.64459
9/26/2011 12:30,26.85843,64.31496,57.65842
9/26/2011 12:30,26.85843,64.34973,57.65255
9/26/2011 12:30,26.83517,64.28024,57.63754
9/26/2011 12:30,26.83517,64.28024,57.66911
9/26/2011 12:30,26.85599,64.38453,57.6671
9/26/2011 12:30,26.85599,64.28024,57.64718
9/26/2011 12:30,26.87067,64.28024,57.61878
9/26/2011 12:30,26.87067,64.28024,57.65685
9/26/2011 12:30,26.91855,64.28024,57.69207
9/26/2011 12:30,26.91855,64.31496,57.66569
9/26/2011 12:30,26.93161,64.28024,57.68036
9/26/2011 12:30,26.93161,64.28024,57.71935
9/26/2011 12:30,26.88086,64.28024,57.67722
9/26/2011 12:30,26.88086,64.28024,57.68617
9/26/2011 12:30,26.81461,64.31496,57.6805
9/26/2011 12:30,26.81461,64.28024,57.66264
9/26/2011 12:30,26.80252,64.31496,57.64431
9/26/2011 12:30,26.80252,64.28024,57.6762
9/26/2011 12:30,26.83377,64.34973,57.65186
9/26/2011 12:30,26.83377,64.31496,57.64694
9/26/2011 12:30,26.79721,64.31496,57.64693
9/26/2011 12:30,26.79721,64.28024,57.62191
9/26/2011 12:30,26.78787,64.31496,57.63408
9/26/2011 12:30,26.78787,64.31496,57.65545
9/26/2011 12:30,26.79214,64.28024,57.62428
9/26/2011 12:30,26.79214,64.38453,57.67974
9/26/2011 12:30,26.83893,64.28024,57.64647
9/26/2011 12:30,26.83893,64.28024,57.6079
9/26/2011 12:30,26.79605,64.28024,57.7071
9/26/2011 12:30,26.79605,64.28024,57.68048
9/26/2011 12:30,26.87292,64.31496,57.64435
9/26/2011 12:31,26.87292,64.28024,57.66946
9/26/2011 12:31,26.87567,64.34973,57.6546
9/26/2011 12:31,26.87567,64.31496,57.59447
9/26/2011 12:31,26.95691,64.28024,57.64008
9/26/2011 12:31,26.95691,64.34973,57.6896
9/26/2011 12:31,26.93753,64.28024,57.67823
9/26/2011 12:31,26.93753,64.31496,57.68331
9/26/2011 12:31,26.97153,64.34973,57.69836
9/26/2011 12:31,26.97153,64.28024,57.66532
9/26/2011 12:31,26.92697,64.28024,57.68376
9/26/2011 12:31,26.92697,64.31496,57.74872
9/26/2011 12:31,26.93631,64.28024,57.69378
9/26/2011 12:31,26.93631,64.28024,57.66067
9/26/2011 12:31,26.9061,64.31496,57.7417
9/26/2011 12:31,26.9061,64.24554,57.7304
9/26/2011 12:31,26.8783,64.28024,57.69875
9/26/2011 12:31,26.8783,64.24554,57.68219
9/26/2011 12:31,26.91333,64.28024,57.75217
9/26/2011 12:31,26.91333,64.28024,57.71242
9/26/2011 12:31,26.89569,64.24554,57.72071
9/26/2011 12:31,26.89569,64.31496,57.72298
9/26/2011 12:31,26.87222,64.31496,57.7411
9/26/2011 12:31,26.87222,64.31496,57.75537
9/26/2011 12:31,26.97687,64.31496,57.72171
9/26/2011 12:31,26.97687,64.31496,57.72272
9/26/2011 12:31,27.07184,64.34973,57.72639
9/26/2011 12:31,27.07184,64.31496,57.70665
9/26/2011 12:31,27.68933,64.34973,57.73925
9/26/2011 12:31,27.68933,64.45425,57.70163
9/26/2011 12:31,28.49628,64.45425,57.75859
9/26/2011 12:31,28.49628,64.45425,57.79081
9/26/2011 12:31,28.37836,64.48917,57.72012
9/26/2011 12:31,28.37836,64.41937,57.6309
9/26/2011 12:31,28.07635,64.38453,57.71484
9/26/2011 12:31,28.07635,64.34973,57.67349
9/26/2011 12:31,27.72354,64.38453,57.68734
9/26/2011 12:31,27.72354,64.38453,57.60486
9/26/2011 12:31,27.54153,64.38453,57.65163
9/26/2011 12:31,27.54153,64.28024,57.70245
9/26/2011 12:31,27.47589,64.31496,57.69859
9/26/2011 12:31,27.47589,64.31496,57.61838
9/26/2011 12:31,27.35724,64.34973,57.62412
9/26/2011 12:31,27.35724,64.38453,57.67766
9/26/2011 12:31,27.45206,64.31496,57.68835
9/26/2011 12:31,27.45206,64.34973,57.61227
9/26/2011 12:31,27.19424,64.38453,57.59484
9/26/2011 12:31,27.19424,64.34973,57.64091
9/26/2011 12:31,27.26849,64.28024,57.67749
9/26/2011 12:31,27.26849,64.34973,57.64294
9/26/2011 12:31,27.02817,64.31496,57.70401
9/26/2011 12:31,27.02817,64.24554,57.70874
9/26/2011 12:31,27.05304,64.28024,57.72467
9/26/2011 12:31,27.05304,64.34973,57.70279
9/26/2011 12:31,26.95065,64.24554,57.71697
9/26/2011 12:31,26.95065,64.24554,57.68449
9/26/2011 12:31,27.04541,64.28024,57.69561
9/26/2011 12:31,27.04541,64.28024,57.6965
9/26/2011 12:32,27.06131,64.31496,57.75303
9/26/2011 12:32,27.06131,64.28024,57.70509
9/26/2011 12:32,27.08548,64.28024,57.76149
9/26/2011 12:32,27.08548,64.28024,57.71515
9/26/2011 12:32,27.08789,64.28024,57.71901
9/26/2011 12:32,27.08789,64.28024,57.75755
9/26/2011 12:32,27.19238,64.28024,57.73038
9/26/2011 12:32,27.19238,64.34973,57.71679
9/26/2011 12:32,27.4357,64.31496,57.73464
9/26/2011 12:32,27.4357,64.31496,57.68657
9/26/2011 12:32,27.49316,64.28024,57.71972
9/26/2011 12:32,27.49316,64.31496,57.70548
9/26/2011 12:32,27.48901,64.31496,57.74601
9/26/2011 12:32,27.48901,64.34973,57.75257
9/26/2011 12:32,27.5936,64.34973,57.72213
9/26/2011 12:32,27.5936,64.31496,57.71499
9/26/2011 12:32,27.57141,64.34973,57.73101
9/26/2011 12:32,27.57141,64.41937,57.68352
9/26/2011 12:32,27.97214,64.41937,57.69905
9/26/2011 12:32,27.97214,64.38453,57.66058
9/26/2011 12:32,27.64481,64.38453,57.68664
9/26/2011 12:32,27.64481,64.34973,57.66907
9/26/2011 12:32,27.49393,64.34973,57.68075
9/26/2011 12:32,27.49393,64.34973,57.62774
9/26/2011 12:32,27.45108,64.31496,57.66562
9/26/2011 12:32,27.45108,64.34973,57.69694
9/26/2011 12:32,27.39371,64.34973,57.67032
9/26/2011 12:32,27.39371,64.34973,57.6343
9/26/2011 12:32,27.50607,64.34973,57.65908
9/26/2011 12:32,27.50607,64.31496,57.65037
9/26/2011 12:32,27.86322,64.38453,57.68011
9/26/2011 12:32,27.86322,64.41937,57.75328
9/26/2011 12:32,28.35278,64.41937,57.72589
9/26/2011 12:32,28.35278,64.48917,57.73187
9/26/2011 12:32,29.00226,64.52412,57.73294
9/26/2011 12:32,29.00226,64.52412,57.75356
9/26/2011 12:32,28.79553,64.48917,57.77794
9/26/2011 12:32,28.79553,64.45425,57.68409
9/26/2011 12:32,28.26382,64.45425,57.69332
9/26/2011 12:32,28.26382,64.45425,57.64765
9/26/2011 12:32,27.89203,64.45425,57.69579
9/26/2011 12:32,27.89203,64.38453,57.68316
9/26/2011 12:32,27.85233,64.38453,57.7266
9/26/2011 12:32,27.85233,64.38453,57.6917
9/26/2011 12:32,27.84525,64.41937,57.72367
9/26/2011 12:32,27.84525,64.34973,57.71524
9/26/2011 12:32,27.75519,64.38453,57.74851
9/26/2011 12:32,27.75519,64.38453,57.75573
9/26/2011 12:32,27.82486,64.38453,57.76883
9/26/2011 12:32,27.82486,64.38453,57.69446
9/26/2011 12:32,27.7908,64.38453,57.76266
9/26/2011 12:32,27.7908,64.38453,57.66606
9/26/2011 12:32,27.73575,64.38453,57.72229
9/26/2011 12:32,27.73575,64.31496,57.68249
9/26/2011 12:32,27.93503,64.34973,57.68528
9/26/2011 12:32,27.93503,64.38453,57.69593
9/26/2011 12:32,27.85449,64.38453,57.69548
9/26/2011 12:33,27.85449,64.38453,57.69614
9/26/2011 12:33,27.57693,64.41937,57.67317
9/26/2011 12:33,27.57693,64.41937,57.67867
9/26/2011 12:33,28.01865,64.41937,57.69769
9/26/2011 12:33,28.01865,64.38453,57.78606
9/26/2011 12:33,28.13287,64.38453,57.67543
9/26/2011 12:33,28.13287,64.38453,57.70933
9/26/2011 12:33,27.77994,64.41937,57.69044
9/26/2011 12:33,27.77994,64.34973,57.77446
9/26/2011 12:33,27.64694,64.38453,57.68602
9/26/2011 12:33,27.64694,64.38453,57.66755
9/26/2011 12:33,27.69592,64.38453,57.66877
9/26/2011 12:33,27.69592,64.41937,57.70214
9/26/2011 12:33,28.19162,64.41937,57.7548
9/26/2011 12:33,28.19162,64.41937,57.72587
9/26/2011 12:33,28.08328,64.41937,57.7631
9/26/2011 12:33,28.08328,64.38453,57.72225
9/26/2011 12:33,28.10339,64.34973,57.68898
9/26/2011 12:33,28.10339,64.45425,57.74048
9/26/2011 12:33,28.50031,64.41937,57.72438
9/26/2011 12:33,28.50031,64.41937,57.71774
9/26/2011 12:33,28.57272,64.38453,57.67852
9/26/2011 12:33,28.57272,64.41937,57.77012
9/26/2011 12:33,28.05896,64.41937,57.68165
9/26/2011 12:33,28.05896,64.38453,57.66216
9/26/2011 12:33,28.40408,64.41937,57.74548
9/26/2011 12:33,28.40408,64.45425,57.72923
9/26/2011 12:33,29.92184,64.59414,57.72478
9/26/2011 12:33,29.92184,64.69946,57.71429
9/26/2011 12:33,30.77081,64.73464,57.73038
9/26/2011 12:33,30.77081,64.6292,57.69576
9/26/2011 12:33,30.38461,64.59414,57.65762
9/26/2011 12:33,30.38461,64.55911,57.5999
9/26/2011 12:33,29.64993,64.59414,57.64502
9/26/2011 12:33,29.64993,64.48917,57.63276
9/26/2011 12:33,28.7049,64.45425,57.63831
9/26/2011 12:33,28.7049,64.48917,57.61934
9/26/2011 12:33,28.58575,64.45425,57.61993
9/26/2011 12:33,28.58575,64.45425,57.65595
9/26/2011 12:33,29.12988,64.48917,57.64284
9/26/2011 12:33,29.12988,64.52412,57.68496
9/26/2011 12:33,30.25522,64.55911,57.70902
9/26/2011 12:33,30.25522,64.66431,57.66805
9/26/2011 12:33,30.95193,64.69946,57.72035
9/26/2011 12:33,30.95193,64.66431,57.70319
9/26/2011 12:33,30.11914,64.59414,57.68163
9/26/2011 12:33,30.11914,64.55911,57.63665
9/26/2011 12:33,29.32535,64.48917,57.65089
9/26/2011 12:33,29.32535,64.48917,57.64246
9/26/2011 12:33,28.65561,64.45425,57.61733
9/26/2011 12:33,28.65561,64.48917,57.59354
9/26/2011 12:33,28.23065,64.45425,57.5769
9/26/2011 12:33,28.23065,64.31496,57.62385
9/26/2011 12:33,27.97787,64.45425,57.61261
9/26/2011 12:33,27.97787,64.38453,57.62885
9/26/2011 12:33,27.86887,64.38453,57.62061
9/26/2011 12:33,27.86887,64.45425,57.63187
9/26/2011 12:33,27.74289,64.38453,57.6186
9/26/2011 12:34,27.74289,64.38453,57.61623
9/26/2011 12:34,27.73544,64.38453,57.64325
9/26/2011 12:34,27.73544,64.38453,57.67833
9/26/2011 12:34,27.66147,64.41937,57.67545
9/26/2011 12:34,27.66147,64.34973,57.68985
9/26/2011 12:34,27.54526,64.38453,57.61117
9/26/2011 12:34,27.54526,64.34973,57.64086
9/26/2011 12:34,27.58517,64.34973,57.69812
9/26/2011 12:34,27.58517,64.38453,57.69591
9/26/2011 12:34,27.72086,64.34973,57.71148
9/26/2011 12:34,27.72086,64.34973,57.6694
9/26/2011 12:34,27.7168,64.38453,57.71733
9/26/2011 12:34,27.7168,64.34973,57.72662
9/26/2011 12:34,27.76904,64.38453,57.67578
9/26/2011 12:34,27.76904,64.38453,57.69073
9/26/2011 12:34,28.17212,64.38453,57.70805
9/26/2011 12:34,28.17212,64.41937,57.73501
9/26/2011 12:34,28.10458,64.45425,57.70582
9/26/2011 12:34,28.10458,64.45425,57.59922
9/26/2011 12:34,28.13397,64.38453,57.66538
9/26/2011 12:34,28.13397,64.52412,57.67706
9/26/2011 12:34,29.36523,64.55911,57.70746
9/26/2011 12:34,29.36523,64.55911,57.73632
9/26/2011 12:34,29.48502,64.55911,57.71158
9/26/2011 12:34,29.48502,64.59414,57.67767
